date,entity,metric,value,user_id
2015-02-04,treatment_group,nasdaq_nbbo_quoted_depth,1571146.571,888
2015-02-05,treatment_group,nasdaq_nbbo_quoted_depth,1887144.571,888
2015-02-06,treatment_group,nasdaq_nbbo_quoted_depth,1904404.429,888
2015-02-09,treatment_group,nasdaq_nbbo_quoted_depth,1445938.071,888
2015-02-10,treatment_group,nasdaq_nbbo_quoted_depth,1735564.857,888
2015-02-11,treatment_group,nasdaq_nbbo_quoted_depth,1844951.857,888
2015-02-12,treatment_group,nasdaq_nbbo_quoted_depth,1804029.5,888
2015-02-13,treatment_group,nasdaq_nbbo_quoted_depth,1824633.143,888
2015-02-17,treatment_group,nasdaq_nbbo_quoted_depth,1481864.929,888
2015-02-18,treatment_group,nasdaq_nbbo_quoted_depth,1759477.571,888
2015-02-19,treatment_group,nasdaq_nbbo_quoted_depth,2099387,888
2015-02-20,treatment_group,nasdaq_nbbo_quoted_depth,1763401.714,888
2015-02-23,treatment_group,nasdaq_nbbo_quoted_depth,1731105.857,888
2015-02-24,treatment_group,nasdaq_nbbo_quoted_depth,1523480.786,888
2015-02-25,treatment_group,nasdaq_nbbo_quoted_depth,1596618,888
2015-02-26,treatment_group,nasdaq_nbbo_quoted_depth,1390709.786,888
2015-02-27,treatment_group,nasdaq_nbbo_quoted_depth,1414973,888
2015-03-02,treatment_group,nasdaq_nbbo_quoted_depth,2089505.143,888
2015-03-03,treatment_group,nasdaq_nbbo_quoted_depth,1540586.143,888
2015-03-04,treatment_group,nasdaq_nbbo_quoted_depth,1464228.643,888
2015-03-05,treatment_group,nasdaq_nbbo_quoted_depth,1241833.857,888
2015-03-06,treatment_group,nasdaq_nbbo_quoted_depth,1661476.643,888
2015-03-09,treatment_group,nasdaq_nbbo_quoted_depth,1427302.214,888
2015-03-10,treatment_group,nasdaq_nbbo_quoted_depth,1637941.286,888
2015-03-11,treatment_group,nasdaq_nbbo_quoted_depth,1616571.071,888
2015-03-12,treatment_group,nasdaq_nbbo_quoted_depth,1597478.643,888
2015-03-13,treatment_group,nasdaq_nbbo_quoted_depth,1411245.786,888
2015-03-16,treatment_group,nasdaq_nbbo_quoted_depth,1432958.143,888
2015-03-17,treatment_group,nasdaq_nbbo_quoted_depth,1659353.714,888
2015-03-18,treatment_group,nasdaq_nbbo_quoted_depth,1326061.071,888
2015-03-19,treatment_group,nasdaq_nbbo_quoted_depth,1468196.286,888
2015-03-20,treatment_group,nasdaq_nbbo_quoted_depth,1466702.357,888
2015-03-23,treatment_group,nasdaq_nbbo_quoted_depth,1434007.5,888
2015-03-24,treatment_group,nasdaq_nbbo_quoted_depth,1388665.214,888
2015-03-25,treatment_group,nasdaq_nbbo_quoted_depth,1399730.143,888
2015-03-26,treatment_group,nasdaq_nbbo_quoted_depth,1380231.786,888
2015-03-27,treatment_group,nasdaq_nbbo_quoted_depth,1533018.929,888
2015-03-30,treatment_group,nasdaq_nbbo_quoted_depth,1527293.071,888
2015-03-31,treatment_group,nasdaq_nbbo_quoted_depth,1377650.929,888
2015-04-01,treatment_group,nasdaq_nbbo_quoted_depth,1547801.143,888
2015-04-02,treatment_group,nasdaq_nbbo_quoted_depth,1586692.286,888
2015-04-06,treatment_group,nasdaq_nbbo_quoted_depth,1648609.429,888
2015-04-07,treatment_group,nasdaq_nbbo_quoted_depth,1767248.5,888
2015-04-08,treatment_group,nasdaq_nbbo_quoted_depth,1578116.429,888
2015-04-09,treatment_group,nasdaq_nbbo_quoted_depth,1893484.357,888
2015-04-10,treatment_group,nasdaq_nbbo_quoted_depth,2004463.643,888
2015-04-13,treatment_group,nasdaq_nbbo_quoted_depth,1864264.786,888
2015-04-14,treatment_group,nasdaq_nbbo_quoted_depth,2022015.071,888
2015-04-15,treatment_group,nasdaq_nbbo_quoted_depth,1739795.786,888
2015-04-16,treatment_group,nasdaq_nbbo_quoted_depth,1421380.429,888
2015-04-17,treatment_group,nasdaq_nbbo_quoted_depth,1463776.714,888
2015-04-20,treatment_group,nasdaq_nbbo_quoted_depth,1777690.071,888
2015-04-21,treatment_group,nasdaq_nbbo_quoted_depth,2269211.357,888
2015-04-22,treatment_group,nasdaq_nbbo_quoted_depth,1734245.857,888
2015-04-23,treatment_group,nasdaq_nbbo_quoted_depth,1778132.857,888
2015-04-24,treatment_group,nasdaq_nbbo_quoted_depth,2289418.857,888
2015-04-27,treatment_group,nasdaq_nbbo_quoted_depth,1835127.429,888
2015-04-28,treatment_group,nasdaq_nbbo_quoted_depth,1889640.929,888
2015-04-29,treatment_group,nasdaq_nbbo_quoted_depth,1728894.143,888
2015-04-30,treatment_group,nasdaq_nbbo_quoted_depth,1956413.643,888
2015-05-01,treatment_group,nasdaq_nbbo_quoted_depth,1958999,888
2015-05-04,treatment_group,nasdaq_nbbo_quoted_depth,1841151.571,888
2015-05-05,treatment_group,nasdaq_nbbo_quoted_depth,1764314.357,888
2015-05-06,treatment_group,nasdaq_nbbo_quoted_depth,1682675.571,888
2015-05-07,treatment_group,nasdaq_nbbo_quoted_depth,1958697.286,888
2015-05-08,treatment_group,nasdaq_nbbo_quoted_depth,1855575.214,888
2015-05-11,treatment_group,nasdaq_nbbo_quoted_depth,1924057.5,888
2015-05-12,treatment_group,nasdaq_nbbo_quoted_depth,1799400,888
2015-05-13,treatment_group,nasdaq_nbbo_quoted_depth,1588464.643,888
2015-05-14,treatment_group,nasdaq_nbbo_quoted_depth,1960043.5,888
2015-05-15,treatment_group,nasdaq_nbbo_quoted_depth,1979357,888
2015-05-18,treatment_group,nasdaq_nbbo_quoted_depth,1804732.5,888
2015-05-19,treatment_group,nasdaq_nbbo_quoted_depth,1813239.214,888
2015-05-20,treatment_group,nasdaq_nbbo_quoted_depth,1598285,888
2015-05-21,treatment_group,nasdaq_nbbo_quoted_depth,1900074.786,888
2015-05-22,treatment_group,nasdaq_nbbo_quoted_depth,1874624.071,888
2015-05-26,treatment_group,nasdaq_nbbo_quoted_depth,1949514.929,888
2015-05-27,treatment_group,nasdaq_nbbo_quoted_depth,2047344.571,888
2015-05-28,treatment_group,nasdaq_nbbo_quoted_depth,1618696.857,888
2015-05-29,treatment_group,nasdaq_nbbo_quoted_depth,1569741.929,888
2015-06-01,treatment_group,nasdaq_nbbo_quoted_depth,2497953.857,888
2015-06-02,treatment_group,nasdaq_nbbo_quoted_depth,2725931.357,888
2015-06-03,treatment_group,nasdaq_nbbo_quoted_depth,3203136,888
2015-06-04,treatment_group,nasdaq_nbbo_quoted_depth,2521187.357,888
2015-06-05,treatment_group,nasdaq_nbbo_quoted_depth,2385570.5,888
2015-06-08,treatment_group,nasdaq_nbbo_quoted_depth,2223586.643,888
2015-06-09,treatment_group,nasdaq_nbbo_quoted_depth,1976921.643,888
2015-06-10,treatment_group,nasdaq_nbbo_quoted_depth,2077897.071,888
2015-06-11,treatment_group,nasdaq_nbbo_quoted_depth,1876875.857,888
2015-06-12,treatment_group,nasdaq_nbbo_quoted_depth,2069244.643,888
2015-06-15,treatment_group,nasdaq_nbbo_quoted_depth,2085775.714,888
2015-06-16,treatment_group,nasdaq_nbbo_quoted_depth,1893041.5,888
2015-06-17,treatment_group,nasdaq_nbbo_quoted_depth,1768142.714,888
2015-06-18,treatment_group,nasdaq_nbbo_quoted_depth,2061395.214,888
2015-06-19,treatment_group,nasdaq_nbbo_quoted_depth,2474703.143,888
2015-06-22,treatment_group,nasdaq_nbbo_quoted_depth,2437890.214,888
2015-06-23,treatment_group,nasdaq_nbbo_quoted_depth,2543949.214,888
2015-06-24,treatment_group,nasdaq_nbbo_quoted_depth,2146562.929,888
2015-06-25,treatment_group,nasdaq_nbbo_quoted_depth,2147421.071,888
2015-06-26,treatment_group,nasdaq_nbbo_quoted_depth,2161566.143,888
2015-06-29,treatment_group,nasdaq_nbbo_quoted_depth,2004767.857,888
2015-06-30,treatment_group,nasdaq_nbbo_quoted_depth,1784953.643,888
2015-07-01,treatment_group,nasdaq_nbbo_quoted_depth,1787724.357,888
2015-07-02,treatment_group,nasdaq_nbbo_quoted_depth,1628209.214,888
2015-07-06,treatment_group,nasdaq_nbbo_quoted_depth,1821255.143,888
2015-07-07,treatment_group,nasdaq_nbbo_quoted_depth,1511294.5,888
2015-07-08,treatment_group,nasdaq_nbbo_quoted_depth,1241835.786,888
2015-07-09,treatment_group,nasdaq_nbbo_quoted_depth,2220959.071,888
2015-07-10,treatment_group,nasdaq_nbbo_quoted_depth,1615679,888
2015-07-13,treatment_group,nasdaq_nbbo_quoted_depth,2026985.929,888
2015-07-14,treatment_group,nasdaq_nbbo_quoted_depth,1665644.286,888
2015-07-15,treatment_group,nasdaq_nbbo_quoted_depth,1765387.929,888
2015-07-16,treatment_group,nasdaq_nbbo_quoted_depth,1752395.286,888
2015-07-17,treatment_group,nasdaq_nbbo_quoted_depth,1563292.786,888
2015-07-20,treatment_group,nasdaq_nbbo_quoted_depth,1597865.5,888
2015-07-21,treatment_group,nasdaq_nbbo_quoted_depth,1602637.214,888
2015-07-22,treatment_group,nasdaq_nbbo_quoted_depth,1594075.357,888
2015-07-23,treatment_group,nasdaq_nbbo_quoted_depth,1532090.857,888
2015-07-24,treatment_group,nasdaq_nbbo_quoted_depth,1628788.571,888
2015-07-27,treatment_group,nasdaq_nbbo_quoted_depth,1554302.786,888
2015-07-28,treatment_group,nasdaq_nbbo_quoted_depth,1933516.286,888
2015-07-29,treatment_group,nasdaq_nbbo_quoted_depth,2512544.357,888
2015-07-30,treatment_group,nasdaq_nbbo_quoted_depth,2170994.643,888
2015-07-31,treatment_group,nasdaq_nbbo_quoted_depth,2121171.429,888
2014-12-01,treatment_group,nbbo_quospread,0.018158541,888
2014-12-02,treatment_group,nbbo_quospread,0.019348434,888
2014-12-03,treatment_group,nbbo_quospread,0.018319078,888
2014-12-04,treatment_group,nbbo_quospread,0.017647072,888
2014-12-05,treatment_group,nbbo_quospread,0.016562559,888
2014-12-08,treatment_group,nbbo_quospread,0.017725568,888
2014-12-09,treatment_group,nbbo_quospread,0.018807831,888
2014-12-10,treatment_group,nbbo_quospread,0.020282424,888
2014-12-11,treatment_group,nbbo_quospread,0.019977436,888
2014-12-12,treatment_group,nbbo_quospread,0.020445544,888
2014-12-15,treatment_group,nbbo_quospread,0.022307693,888
2014-12-16,treatment_group,nbbo_quospread,0.023054979,888
2014-12-17,treatment_group,nbbo_quospread,0.023292677,888
2014-12-18,treatment_group,nbbo_quospread,0.021627262,888
2014-12-19,treatment_group,nbbo_quospread,0.017437902,888
2014-12-22,treatment_group,nbbo_quospread,0.018954449,888
2014-12-23,treatment_group,nbbo_quospread,0.017682546,888
2014-12-26,treatment_group,nbbo_quospread,0.016946591,888
2014-12-29,treatment_group,nbbo_quospread,0.01724061,888
2014-12-30,treatment_group,nbbo_quospread,0.017633007,888
2014-12-31,treatment_group,nbbo_quospread,0.0173733,888
2015-01-02,treatment_group,nbbo_quospread,0.01864166,888
2015-01-05,treatment_group,nbbo_quospread,0.018826357,888
2015-01-06,treatment_group,nbbo_quospread,0.020445057,888
2015-01-07,treatment_group,nbbo_quospread,0.018636131,888
2015-01-08,treatment_group,nbbo_quospread,0.016919293,888
2015-01-09,treatment_group,nbbo_quospread,0.020417808,888
2015-01-12,treatment_group,nbbo_quospread,0.018593746,888
2015-01-13,treatment_group,nbbo_quospread,0.018895537,888
2015-01-14,treatment_group,nbbo_quospread,0.01917683,888
2015-01-15,treatment_group,nbbo_quospread,0.020602321,888
2015-01-16,treatment_group,nbbo_quospread,0.018422893,888
2015-01-20,treatment_group,nbbo_quospread,0.018829832,888
2015-01-21,treatment_group,nbbo_quospread,0.018342178,888
2015-01-22,treatment_group,nbbo_quospread,0.017804886,888
2015-01-23,treatment_group,nbbo_quospread,0.017921381,888
2015-01-26,treatment_group,nbbo_quospread,0.016880648,888
2015-01-27,treatment_group,nbbo_quospread,0.017618752,888
2015-01-28,treatment_group,nbbo_quospread,0.018300286,888
2015-01-29,treatment_group,nbbo_quospread,0.024750108,888
2015-01-30,treatment_group,nbbo_quospread,0.024688605,888
2015-02-02,treatment_group,nbbo_quospread,0.017702405,888
2015-02-03,treatment_group,nbbo_quospread,0.016345748,888
2015-02-04,treatment_group,nbbo_quospread,0.015542483,888
2015-02-05,treatment_group,nbbo_quospread,0.014944793,888
2015-02-06,treatment_group,nbbo_quospread,0.013742697,888
2015-02-09,treatment_group,nbbo_quospread,0.01335774,888
2015-02-10,treatment_group,nbbo_quospread,0.0140857,888
2015-02-11,treatment_group,nbbo_quospread,0.014644369,888
2015-02-12,treatment_group,nbbo_quospread,0.014338982,888
2015-02-13,treatment_group,nbbo_quospread,0.013990689,888
2015-02-17,treatment_group,nbbo_quospread,0.013998854,888
2015-02-18,treatment_group,nbbo_quospread,0.013912928,888
2015-02-19,treatment_group,nbbo_quospread,0.013007616,888
2015-02-20,treatment_group,nbbo_quospread,0.013360658,888
2015-02-23,treatment_group,nbbo_quospread,0.014008663,888
2015-02-24,treatment_group,nbbo_quospread,0.013390343,888
2015-02-25,treatment_group,nbbo_quospread,0.013797747,888
2015-02-26,treatment_group,nbbo_quospread,0.01448475,888
2015-02-27,treatment_group,nbbo_quospread,0.013870008,888
2015-03-02,treatment_group,nbbo_quospread,0.013530431,888
2015-03-03,treatment_group,nbbo_quospread,0.013854999,888
2015-03-04,treatment_group,nbbo_quospread,0.01371818,888
2015-03-05,treatment_group,nbbo_quospread,0.014264298,888
2015-03-06,treatment_group,nbbo_quospread,0.014608235,888
2015-03-09,treatment_group,nbbo_quospread,0.013479657,888
2015-03-10,treatment_group,nbbo_quospread,0.014256428,888
2015-03-11,treatment_group,nbbo_quospread,0.014284031,888
2015-03-12,treatment_group,nbbo_quospread,0.013843957,888
2015-03-13,treatment_group,nbbo_quospread,0.013620843,888
2015-03-16,treatment_group,nbbo_quospread,0.013942395,888
2015-03-17,treatment_group,nbbo_quospread,0.01368941,888
2015-03-18,treatment_group,nbbo_quospread,0.014078386,888
2015-03-19,treatment_group,nbbo_quospread,0.01350422,888
2015-03-20,treatment_group,nbbo_quospread,0.012802561,888
2015-03-23,treatment_group,nbbo_quospread,0.013222243,888
2015-03-24,treatment_group,nbbo_quospread,0.013599409,888
2015-03-25,treatment_group,nbbo_quospread,0.013713034,888
2015-03-26,treatment_group,nbbo_quospread,0.014259306,888
2015-03-27,treatment_group,nbbo_quospread,0.013760128,888
2015-03-30,treatment_group,nbbo_quospread,0.013567661,888
2015-03-31,treatment_group,nbbo_quospread,0.013958979,888
2015-04-01,treatment_group,nbbo_quospread,0.013338539,888
2015-04-02,treatment_group,nbbo_quospread,0.013348302,888
2015-04-06,treatment_group,nbbo_quospread,0.012833437,888
2015-04-07,treatment_group,nbbo_quospread,0.013117711,888
2015-04-08,treatment_group,nbbo_quospread,0.013717828,888
2015-04-09,treatment_group,nbbo_quospread,0.014069811,888
2015-04-10,treatment_group,nbbo_quospread,0.012980944,888
2015-04-13,treatment_group,nbbo_quospread,0.013105037,888
2015-04-14,treatment_group,nbbo_quospread,0.013357484,888
2015-04-15,treatment_group,nbbo_quospread,0.012547686,888
2015-04-16,treatment_group,nbbo_quospread,0.012998751,888
2015-04-17,treatment_group,nbbo_quospread,0.013512614,888
2015-04-20,treatment_group,nbbo_quospread,0.012730904,888
2015-04-21,treatment_group,nbbo_quospread,0.012917508,888
2015-04-22,treatment_group,nbbo_quospread,0.013377284,888
2015-04-23,treatment_group,nbbo_quospread,0.012724535,888
2015-04-24,treatment_group,nbbo_quospread,0.013249833,888
2015-04-27,treatment_group,nbbo_quospread,0.013889135,888
2015-04-28,treatment_group,nbbo_quospread,0.013454153,888
2015-04-29,treatment_group,nbbo_quospread,0.013747215,888
2015-04-30,treatment_group,nbbo_quospread,0.012954176,888
2015-05-01,treatment_group,nbbo_quospread,0.013458277,888
2015-05-04,treatment_group,nbbo_quospread,0.013147833,888
2015-05-05,treatment_group,nbbo_quospread,0.012957936,888
2015-05-06,treatment_group,nbbo_quospread,0.013298745,888
2015-05-07,treatment_group,nbbo_quospread,0.013244259,888
2015-05-08,treatment_group,nbbo_quospread,0.012087822,888
2015-05-11,treatment_group,nbbo_quospread,0.012730795,888
2015-05-12,treatment_group,nbbo_quospread,0.012603999,888
2015-05-13,treatment_group,nbbo_quospread,0.012959752,888
2015-05-14,treatment_group,nbbo_quospread,0.012175233,888
2015-05-15,treatment_group,nbbo_quospread,0.012391104,888
2015-05-18,treatment_group,nbbo_quospread,0.012484421,888
2015-05-19,treatment_group,nbbo_quospread,0.012302996,888
2015-05-20,treatment_group,nbbo_quospread,0.012258132,888
2015-05-21,treatment_group,nbbo_quospread,0.012094491,888
2015-05-22,treatment_group,nbbo_quospread,0.012197805,888
2015-05-26,treatment_group,nbbo_quospread,0.012759783,888
2015-05-27,treatment_group,nbbo_quospread,0.012454711,888
2015-05-28,treatment_group,nbbo_quospread,0.012349497,888
2015-05-29,treatment_group,nbbo_quospread,0.0127385,888
2015-06-01,treatment_group,nbbo_quospread,0.012735516,888
2015-06-02,treatment_group,nbbo_quospread,0.013100625,888
2015-06-03,treatment_group,nbbo_quospread,0.01269354,888
2015-06-04,treatment_group,nbbo_quospread,0.012475969,888
2015-06-05,treatment_group,nbbo_quospread,0.012667093,888
2015-06-08,treatment_group,nbbo_quospread,0.012570989,888
2015-06-09,treatment_group,nbbo_quospread,0.012579152,888
2015-06-10,treatment_group,nbbo_quospread,0.012539141,888
2015-06-11,treatment_group,nbbo_quospread,0.01227267,888
2015-06-12,treatment_group,nbbo_quospread,0.01300985,888
2015-06-15,treatment_group,nbbo_quospread,0.01254795,888
2015-06-16,treatment_group,nbbo_quospread,0.012416605,888
2015-06-17,treatment_group,nbbo_quospread,0.012967757,888
2015-06-18,treatment_group,nbbo_quospread,0.012454219,888
2015-06-19,treatment_group,nbbo_quospread,0.012478522,888
2015-06-22,treatment_group,nbbo_quospread,0.012492961,888
2015-06-23,treatment_group,nbbo_quospread,0.01214819,888
2015-06-24,treatment_group,nbbo_quospread,0.012568302,888
2015-06-25,treatment_group,nbbo_quospread,0.012272897,888
2015-06-26,treatment_group,nbbo_quospread,0.012294193,888
2015-06-29,treatment_group,nbbo_quospread,0.01264427,888
2015-06-30,treatment_group,nbbo_quospread,0.012722989,888
2015-07-01,treatment_group,nbbo_quospread,0.012929295,888
2015-07-02,treatment_group,nbbo_quospread,0.012584011,888
2015-07-06,treatment_group,nbbo_quospread,0.01273064,888
2015-07-07,treatment_group,nbbo_quospread,0.013315878,888
2015-07-08,treatment_group,nbbo_quospread,0.013630603,888
2015-07-09,treatment_group,nbbo_quospread,0.012868543,888
2015-07-10,treatment_group,nbbo_quospread,0.012958291,888
2015-07-13,treatment_group,nbbo_quospread,0.012654734,888
2015-07-14,treatment_group,nbbo_quospread,0.012070519,888
2015-07-15,treatment_group,nbbo_quospread,0.012930647,888
2015-07-16,treatment_group,nbbo_quospread,0.013011077,888
2015-07-17,treatment_group,nbbo_quospread,0.012047301,888
2015-07-20,treatment_group,nbbo_quospread,0.012954226,888
2015-07-21,treatment_group,nbbo_quospread,0.012364746,888
2015-07-22,treatment_group,nbbo_quospread,0.01366721,888
2015-07-23,treatment_group,nbbo_quospread,0.012949931,888
2015-07-24,treatment_group,nbbo_quospread,0.013511104,888
2015-07-27,treatment_group,nbbo_quospread,0.01331689,888
2015-07-28,treatment_group,nbbo_quospread,0.01342932,888
2015-07-29,treatment_group,nbbo_quospread,0.013794215,888
2015-07-30,treatment_group,nbbo_quospread,0.013836408,888
2015-07-31,treatment_group,nbbo_quospread,0.012787992,888
2014-12-01,treatment_group,nbbo_effspread,0.012834806,888
2014-12-02,treatment_group,nbbo_effspread,0.012235213,888
2014-12-03,treatment_group,nbbo_effspread,0.012171474,888
2014-12-04,treatment_group,nbbo_effspread,0.012112644,888
2014-12-05,treatment_group,nbbo_effspread,0.011605158,888
2014-12-08,treatment_group,nbbo_effspread,0.013011284,888
2014-12-09,treatment_group,nbbo_effspread,0.013111765,888
2014-12-10,treatment_group,nbbo_effspread,0.012260109,888
2014-12-11,treatment_group,nbbo_effspread,0.012480969,888
2014-12-12,treatment_group,nbbo_effspread,0.013039315,888
2014-12-15,treatment_group,nbbo_effspread,0.013591565,888
2014-12-16,treatment_group,nbbo_effspread,0.014108572,888
2014-12-17,treatment_group,nbbo_effspread,0.01366892,888
2014-12-18,treatment_group,nbbo_effspread,0.013048189,888
2014-12-19,treatment_group,nbbo_effspread,0.011984821,888
2014-12-22,treatment_group,nbbo_effspread,0.012926484,888
2014-12-23,treatment_group,nbbo_effspread,0.012013155,888
2014-12-26,treatment_group,nbbo_effspread,0.011628195,888
2014-12-29,treatment_group,nbbo_effspread,0.011908937,888
2014-12-30,treatment_group,nbbo_effspread,0.011763918,888
2014-12-31,treatment_group,nbbo_effspread,0.012087699,888
2015-01-02,treatment_group,nbbo_effspread,0.013058664,888
2015-01-05,treatment_group,nbbo_effspread,0.013077044,888
2015-01-06,treatment_group,nbbo_effspread,0.013820101,888
2015-01-07,treatment_group,nbbo_effspread,0.013312517,888
2015-01-08,treatment_group,nbbo_effspread,0.012095781,888
2015-01-09,treatment_group,nbbo_effspread,0.013426983,888
2015-01-12,treatment_group,nbbo_effspread,0.013498265,888
2015-01-13,treatment_group,nbbo_effspread,0.012996222,888
2015-01-14,treatment_group,nbbo_effspread,0.012642053,888
2015-01-15,treatment_group,nbbo_effspread,0.013743532,888
2015-01-16,treatment_group,nbbo_effspread,0.012352741,888
2015-01-20,treatment_group,nbbo_effspread,0.012370835,888
2015-01-21,treatment_group,nbbo_effspread,0.01300801,888
2015-01-22,treatment_group,nbbo_effspread,0.013132649,888
2015-01-23,treatment_group,nbbo_effspread,0.012970818,888
2015-01-26,treatment_group,nbbo_effspread,0.013598116,888
2015-01-27,treatment_group,nbbo_effspread,0.012715279,888
2015-01-28,treatment_group,nbbo_effspread,0.012889005,888
2015-01-29,treatment_group,nbbo_effspread,0.014554017,888
2015-01-30,treatment_group,nbbo_effspread,0.01368483,888
2015-02-02,treatment_group,nbbo_effspread,0.013295908,888
2015-02-03,treatment_group,nbbo_effspread,0.013175136,888
2015-02-04,treatment_group,nbbo_effspread,0.013023315,888
2015-02-05,treatment_group,nbbo_effspread,0.011956056,888
2015-02-06,treatment_group,nbbo_effspread,0.011985405,888
2015-02-09,treatment_group,nbbo_effspread,0.011090658,888
2015-02-10,treatment_group,nbbo_effspread,0.012145554,888
2015-02-11,treatment_group,nbbo_effspread,0.011952117,888
2015-02-12,treatment_group,nbbo_effspread,0.011916644,888
2015-02-13,treatment_group,nbbo_effspread,0.011611696,888
2015-02-17,treatment_group,nbbo_effspread,0.012004544,888
2015-02-18,treatment_group,nbbo_effspread,0.011764658,888
2015-02-19,treatment_group,nbbo_effspread,0.010984128,888
2015-02-20,treatment_group,nbbo_effspread,0.011610086,888
2015-02-23,treatment_group,nbbo_effspread,0.011651327,888
2015-02-24,treatment_group,nbbo_effspread,0.01138506,888
2015-02-25,treatment_group,nbbo_effspread,0.010934962,888
2015-02-26,treatment_group,nbbo_effspread,0.01158026,888
2015-02-27,treatment_group,nbbo_effspread,0.011565446,888
2015-03-02,treatment_group,nbbo_effspread,0.011206462,888
2015-03-03,treatment_group,nbbo_effspread,0.012682638,888
2015-03-04,treatment_group,nbbo_effspread,0.011169117,888
2015-03-05,treatment_group,nbbo_effspread,0.011577507,888
2015-03-06,treatment_group,nbbo_effspread,0.011308488,888
2015-03-09,treatment_group,nbbo_effspread,0.011094711,888
2015-03-10,treatment_group,nbbo_effspread,0.01181799,888
2015-03-11,treatment_group,nbbo_effspread,0.011637361,888
2015-03-12,treatment_group,nbbo_effspread,0.011313539,888
2015-03-13,treatment_group,nbbo_effspread,0.011307347,888
2015-03-16,treatment_group,nbbo_effspread,0.011514094,888
2015-03-17,treatment_group,nbbo_effspread,0.010821347,888
2015-03-18,treatment_group,nbbo_effspread,0.011199748,888
2015-03-19,treatment_group,nbbo_effspread,0.010940519,888
2015-03-20,treatment_group,nbbo_effspread,0.011702043,888
2015-03-23,treatment_group,nbbo_effspread,0.011037105,888
2015-03-24,treatment_group,nbbo_effspread,0.010726046,888
2015-03-25,treatment_group,nbbo_effspread,0.011353845,888
2015-03-26,treatment_group,nbbo_effspread,0.011677906,888
2015-03-27,treatment_group,nbbo_effspread,0.010729667,888
2015-03-30,treatment_group,nbbo_effspread,0.011152693,888
2015-03-31,treatment_group,nbbo_effspread,0.018674323,888
2015-04-01,treatment_group,nbbo_effspread,0.011166414,888
2015-04-02,treatment_group,nbbo_effspread,0.010878593,888
2015-04-06,treatment_group,nbbo_effspread,0.010732457,888
2015-04-07,treatment_group,nbbo_effspread,0.01065527,888
2015-04-08,treatment_group,nbbo_effspread,0.011014475,888
2015-04-09,treatment_group,nbbo_effspread,0.011836036,888
2015-04-10,treatment_group,nbbo_effspread,0.011955701,888
2015-04-13,treatment_group,nbbo_effspread,0.011062472,888
2015-04-14,treatment_group,nbbo_effspread,0.011071977,888
2015-04-15,treatment_group,nbbo_effspread,0.010918245,888
2015-04-16,treatment_group,nbbo_effspread,0.010635478,888
2015-04-17,treatment_group,nbbo_effspread,0.011496582,888
2015-04-20,treatment_group,nbbo_effspread,0.011269163,888
2015-04-21,treatment_group,nbbo_effspread,0.012141498,888
2015-04-22,treatment_group,nbbo_effspread,0.011728373,888
2015-04-23,treatment_group,nbbo_effspread,0.011338303,888
2015-04-24,treatment_group,nbbo_effspread,0.01189661,888
2015-04-27,treatment_group,nbbo_effspread,0.012215877,888
2015-04-28,treatment_group,nbbo_effspread,0.013318014,888
2015-04-29,treatment_group,nbbo_effspread,0.012275428,888
2015-04-30,treatment_group,nbbo_effspread,0.011520696,888
2015-05-01,treatment_group,nbbo_effspread,0.012008288,888
2015-05-04,treatment_group,nbbo_effspread,0.010320722,888
2015-05-05,treatment_group,nbbo_effspread,0.010314337,888
2015-05-06,treatment_group,nbbo_effspread,0.010634772,888
2015-05-07,treatment_group,nbbo_effspread,0.010188259,888
2015-05-08,treatment_group,nbbo_effspread,0.011090075,888
2015-05-11,treatment_group,nbbo_effspread,0.009979137,888
2015-05-12,treatment_group,nbbo_effspread,0.010166598,888
2015-05-13,treatment_group,nbbo_effspread,0.01067803,888
2015-05-14,treatment_group,nbbo_effspread,0.010363874,888
2015-05-15,treatment_group,nbbo_effspread,0.010456819,888
2015-05-18,treatment_group,nbbo_effspread,0.011150797,888
2015-05-19,treatment_group,nbbo_effspread,0.010386168,888
2015-05-20,treatment_group,nbbo_effspread,0.010377145,888
2015-05-21,treatment_group,nbbo_effspread,0.010546884,888
2015-05-22,treatment_group,nbbo_effspread,0.01076279,888
2015-05-26,treatment_group,nbbo_effspread,0.010588797,888
2015-05-27,treatment_group,nbbo_effspread,0.010496079,888
2015-05-28,treatment_group,nbbo_effspread,0.011672974,888
2015-05-29,treatment_group,nbbo_effspread,0.010838447,888
2015-06-01,treatment_group,nbbo_effspread,0.010213504,888
2015-06-02,treatment_group,nbbo_effspread,0.010815316,888
2015-06-03,treatment_group,nbbo_effspread,0.010661291,888
2015-06-04,treatment_group,nbbo_effspread,0.010482091,888
2015-06-05,treatment_group,nbbo_effspread,0.010424505,888
2015-06-08,treatment_group,nbbo_effspread,0.011014,888
2015-06-09,treatment_group,nbbo_effspread,0.010663883,888
2015-06-10,treatment_group,nbbo_effspread,0.011152925,888
2015-06-11,treatment_group,nbbo_effspread,0.010195476,888
2015-06-12,treatment_group,nbbo_effspread,0.010879118,888
2015-06-15,treatment_group,nbbo_effspread,0.010784105,888
2015-06-16,treatment_group,nbbo_effspread,0.010490742,888
2015-06-17,treatment_group,nbbo_effspread,0.010553979,888
2015-06-18,treatment_group,nbbo_effspread,0.010547723,888
2015-06-19,treatment_group,nbbo_effspread,0.01009567,888
